,year_ceremony,category,name,film,oscar,golden_globe,sag,cca
308,1996,Writing (Adapted Screenplay),"Anna Pavignano, Michael Radford, Furio Scarpelli, Giacomo Scarpelli, Massimo Troisi",The Postman / Il Postino,Nominee,No,No,No
309,1996,Writing (Adapted Screenplay),Emma Thompson,Sense And Sensibility,Winner,No,No,No
310,1996,Writing (Original Screenplay),Randall Wallace,Braveheart,Nominee,No,No,No
311,1996,Writing (Original Screenplay),Woody Allen,Mighty Aphrodite,Nominee,No,No,No
312,1996,Writing (Original Screenplay),"Stephen J. Rivele, Christopher Wilkinson, Oliver Stone",Nixon,Nominee,No,No,No
313,1996,Writing (Original Screenplay),"Screenplay by Joss Whedon, Andrew Stanton, Joel Cohen, Alec Sokolow;  Story by John Lasseter, Peter Docter, Andrew Stanton, Joe Ranft",Toy Story,Nominee,No,No,No
314,1996,Writing (Original Screenplay),Christopher McQuarrie,"Usual Suspects, The",Winner,No,No,No
315,1997,Actor In A Leading Role,Tom Cruise,Jerry Maguire,Nominee,No,No,No
316,1997,Actor In A Leading Role,Ralph Fiennes,The English Patent,Nominee,No,No,No
317,1997,Actor In A Leading Role,Woody Harrelson,"People Vs. Larry Flynt, The",Nominee,No,No,No
318,1997,Actor In A Leading Role,Geoffrey Rush,Shine,Winner,No,No,No
319,1997,Actor In A Leading Role,Billy Bob Thornton,Sling Blade,Nominee,No,No,No
320,1997,Actor In A Supporting Role,"Cuba Gooding, Jr.",Jerry Maguire,Winner,No,No,No
321,1997,Actor In A Supporting Role,William H. Macy,Fargo,Nominee,No,No,No
322,1997,Actor In A Supporting Role,Armin Mueller-Stahl,Shine,Nominee,No,No,No
323,1997,Actor In A Supporting Role,Edward Norton,Primal Fear,Nominee,No,No,No
324,1997,Actor In A Supporting Role,James Woods,Ghosts Of Mississippi,Nominee,No,No,No
325,1997,Actress In A Leading Role,Brenda Blethyn,Secrets & Lies,Nominee,No,No,No
326,1997,Actress In A Leading Role,Diane Keaton,Marvin'S Room,Nominee,No,No,No
327,1997,Actress In A Leading Role,Frances McDormand,Fargo,Winner,No,No,No
328,1997,Actress In A Leading Role,Kristin Scott Thomas,The English Patent,Nominee,No,No,No
329,1997,Actress In A Leading Role,Emily Watson,Breaking The Waves,Nominee,No,No,No
330,1997,Actress In A Supporting Role,Joan Allen,"Crucible, The",Nominee,No,No,No
331,1997,Actress In A Supporting Role,Lauren Bacall,The Mirror Has Two Faces,Nominee,No,No,No
332,1997,Actress In A Supporting Role,Juliette Binoche,The English Patent,Winner,No,No,No
333,1997,Actress In A Supporting Role,Barbara Hershey,"Portrait Of A Lady, The",Nominee,No,No,No
334,1997,Actress In A Supporting Role,Marianne Jean-Baptiste,Secrets & Lies,Nominee,No,No,No
335,1997,Directing,Anthony Minghella,The English Patent,Winner,No,No,No
336,1997,Directing,Joel Coen,Fargo,Nominee,No,No,No
337,1997,Directing,Milos Forman,"People Vs. Larry Flynt, The",Nominee,No,No,No
338,1997,Directing,Mike Leigh,Secrets & Lies,Nominee,No,No,No
339,1997,Directing,Scott Hicks,Shine,Nominee,No,No,No
340,1997,International Feature Film,Georgia,A Chef In Love,Nominee,No,No,No
341,1997,International Feature Film,Czech Republic,Kolya,Winner,No,No,No
342,1997,International Feature Film,Norway,The Other Side Of Sunday,Nominee,No,No,No
343,1997,International Feature Film,Russia,Prisoner Of The Mountains,Nominee,No,No,No
344,1997,International Feature Film,France,Ridicule,Nominee,No,No,No
345,1997,Best Picture,"Saul Zaentz, Producer",The English Patent,Winner,No,No,No
346,1997,Best Picture,"Ethan Coen, Producer",Fargo,Nominee,No,No,No
347,1997,Best Picture,"James L. Brooks, Laurence Mark, Richard Sakai and Cameron Crowe, Producers",Jerry Maguire,Nominee,No,No,No
348,1997,Best Picture,"Simon Channing-Williams, Producer",Secrets & Lies,Nominee,No,No,No
349,1997,Best Picture,"Jane Scott, Producer",Shine,Nominee,No,No,No
350,1997,Writing (Adapted Screenplay),Arthur Miller,"Crucible, The",Nominee,No,No,No
351,1997,Writing (Adapted Screenplay),Anthony Minghella,The English Patent,Nominee,No,No,No
352,1997,Writing (Adapted Screenplay),Kenneth Branagh,Hamlet,Nominee,No,No,No
353,1997,Writing (Adapted Screenplay),Billy Bob Thornton,Sling Blade,Winner,No,No,No
354,1997,Writing (Adapted Screenplay),John Hodge,Trainspotting,Nominee,No,No,No
355,1997,Writing (Original Screenplay),"Ethan Coen, Joel Coen",Fargo,Winner,No,No,No
356,1997,Writing (Original Screenplay),Cameron Crowe,Jerry Maguire,Nominee,No,No,No
357,1997,Writing (Original Screenplay),John Sayles,Lone Star,Nominee,No,No,No
358,1997,Writing (Original Screenplay),Mike Leigh,Secrets & Lies,Nominee,No,No,No
359,1997,Writing (Original Screenplay),Screenplay by Jan Sardi;  Story by Scott Hicks,Shine,Nominee,No,No,No
360,1998,Actor In A Leading Role,Matt Damon,Good Will Hunting,Nominee,No,No,No
361,1998,Actor In A Leading Role,Robert Duvall,The Apostle,Nominee,No,No,No
362,1998,Actor In A Leading Role,Peter Fonda,Ulee'S Gold,Nominee,No,No,No
363,1998,Actor In A Leading Role,Dustin Hoffman,Wag The Dog,Nominee,No,No,No
364,1998,Actor In A Leading Role,Jack Nicholson,As Good As It Gets,Winner,No,No,No
365,1998,Actor In A Supporting Role,Robert Forster,Jackie Brown,Nominee,No,No,No
366,1998,Actor In A Supporting Role,Anthony Hopkins,Amistad,Nominee,No,No,No
367,1998,Actor In A Supporting Role,Greg Kinnear,As Good As It Gets,Nominee,No,No,No
368,1998,Actor In A Supporting Role,Burt Reynolds,Boogie Nights,Nominee,No,No,No
369,1998,Actor In A Supporting Role,Robin Williams,Good Will Hunting,Winner,No,No,No
370,1998,Actress In A Leading Role,Helena Bonham Carter,"Wings Of The Dove, The",Nominee,No,No,No
371,1998,Actress In A Leading Role,Julie Christie,Afterglow,Nominee,No,No,No
372,1998,Actress In A Leading Role,Judi Dench,Mrs. Brown,Nominee,No,No,No
373,1998,Actress In A Leading Role,Helen Hunt,As Good As It Gets,Winner,No,No,No
374,1998,Actress In A Leading Role,Kate Winslet,Titanic,Nominee,No,No,No
375,1998,Actress In A Supporting Role,Kim Basinger,L.A. Confidential,Winner,No,No,No
376,1998,Actress In A Supporting Role,Joan Cusack,In & Out,Nominee,No,No,No
377,1998,Actress In A Supporting Role,Minnie Driver,Good Will Hunting,Nominee,No,No,No
378,1998,Actress In A Supporting Role,Julianne Moore,Boogie Nights,Nominee,No,No,No
379,1998,Actress In A Supporting Role,Gloria Stuart,Titanic,Nominee,No,No,No
380,1998,Directing,Peter Cattaneo,The Full Monty,Nominee,No,No,No
381,1998,Directing,Gus Van Sant,Good Will Hunting,Nominee,No,No,No
382,1998,Directing,Curtis Hanson,L.A. Confidential,Nominee,No,No,No
383,1998,Directing,Atom Egoyan,The Sweet Hereafter,Nominee,No,No,No
384,1998,Directing,James Cameron,Titanic,Winner,No,No,No
385,1998,International Feature Film,Germany,Beyond Silence,Nominee,No,No,No
386,1998,International Feature Film,The Netherlands,Character,Winner,No,No,No
387,1998,International Feature Film,Brazil,Four Days In September,Nominee,No,No,No
388,1998,International Feature Film,Spain,Secrets Of The Heart,Nominee,No,No,No
389,1998,International Feature Film,Russia,The Thief,Nominee,No,No,No
390,1998,Best Picture,"James L. Brooks, Bridget Johnson and Kristi Zea, Producers",As Good As It Gets,Nominee,No,No,No
391,1998,Best Picture,"Uberto Pasolini, Producer",The Full Monty,Nominee,No,No,No
392,1998,Best Picture,"Lawrence Bender, Producer",Good Will Hunting,Nominee,No,No,No
393,1998,Best Picture,"Arnon Milchan, Curtis Hanson and Michael Nathanson, Producers",L.A. Confidential,Nominee,No,No,No
394,1998,Best Picture,"James Cameron and Jon Landau, Producers",Titanic,Winner,No,No,No
395,1998,Writing (Adapted Screenplay),Paul Attanasio,Donnie Brasco,Nominee,No,No,No
396,1998,Writing (Adapted Screenplay),"Brian Helgeland, Curtis Hanson",L.A. Confidential,Winner,No,No,No
397,1998,Writing (Adapted Screenplay),Atom Egoyan,The Sweet Hereafter,Nominee,No,No,No
398,1998,Writing (Adapted Screenplay),"Hilary Henkin, David Mamet",Wag The Dog,Nominee,No,No,No
399,1998,Writing (Adapted Screenplay),Hossein Amini,"Wings Of The Dove, The",Nominee,No,No,No
400,1998,Writing (Original Screenplay),"Screenplay by Mark Andrus, James L. Brooks;  Story by Mark Andrus",As Good As It Gets,Nominee,No,No,No
401,1998,Writing (Original Screenplay),Paul Thomas Anderson,Boogie Nights,Nominee,No,No,No
402,1998,Writing (Original Screenplay),Woody Allen,Deconstructing Harry,Nominee,No,No,No
403,1998,Writing (Original Screenplay),Simon Beaufoy,The Full Monty,Nominee,No,No,No
404,1998,Writing (Original Screenplay),"Ben Affleck, Matt Damon",Good Will Hunting,Winner,No,No,No
405,1999,Actor In A Leading Role,Roberto Benigni,Life Is Beautiful,Winner,No,No,No
406,1999,Actor In A Leading Role,Tom Hanks,Saving Private Ryan,Nominee,No,No,No
407,1999,Actor In A Leading Role,Ian McKellen,Gods And Monsters,Nominee,No,No,No
408,1999,Actor In A Leading Role,Nick Nolte,Affliction,Nominee,No,No,No
409,1999,Actor In A Leading Role,Edward Norton,American History X,Nominee,No,No,No
410,1999,Actor In A Supporting Role,James Coburn,Affliction,Winner,No,No,No
411,1999,Actor In A Supporting Role,Robert Duvall,"Civil Action, A",Nominee,No,No,No
412,1999,Actor In A Supporting Role,Ed Harris,The Truman Show,Nominee,No,No,No
413,1999,Actor In A Supporting Role,Geoffrey Rush,Shakespeare In Love,Nominee,No,No,No
414,1999,Actor In A Supporting Role,Billy Bob Thornton,"Simple Plan, A",Nominee,No,No,No
415,1999,Actress In A Leading Role,Cate Blanchett,Elizabeth,Nominee,No,No,No
416,1999,Actress In A Leading Role,Fernanda Montenegro,Central Station,Nominee,No,No,No
417,1999,Actress In A Leading Role,Gwyneth Paltrow,Shakespeare In Love,Winner,No,No,No
418,1999,Actress In A Leading Role,Meryl Streep,One True Thing,Nominee,No,No,No
419,1999,Actress In A Leading Role,Emily Watson,Hilary And Jackie,Nominee,No,No,No
420,1999,Actress In A Supporting Role,Kathy Bates,Primary Colors,Nominee,No,No,No
421,1999,Actress In A Supporting Role,Brenda Blethyn,Little Voice,Nominee,No,No,No
422,1999,Actress In A Supporting Role,Judi Dench,Shakespeare In Love,Winner,No,No,No
423,1999,Actress In A Supporting Role,Rachel Griffiths,Hilary And Jackie,Nominee,No,No,No
424,1999,Actress In A Supporting Role,Lynn Redgrave,Gods And Monsters,Nominee,No,No,No
425,1999,Directing,Roberto Benigni,Life Is Beautiful,Nominee,No,No,No
426,1999,Directing,Steven Spielberg,Saving Private Ryan,Winner,No,No,No
427,1999,Directing,John Madden,Shakespeare In Love,Nominee,No,No,No
428,1999,Directing,Terrence Malick,The Thin Red Line,Nominee,No,No,No
429,1999,Directing,Peter Weir,The Truman Show,Nominee,No,No,No
430,1999,International Feature Film,Brazil,Central Station,Nominee,No,No,No
431,1999,International Feature Film,Iran,Children Of Heaven,Nominee,No,No,No
432,1999,International Feature Film,Spain,The Grandfather,Nominee,No,No,No
433,1999,International Feature Film,Italy,Life Is Beautiful,Winner,No,No,No
434,1999,International Feature Film,Argentina,Tango,Nominee,No,No,No
435,1999,Best Picture,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,Nominee,No,No,No
436,1999,Best Picture,"Elda Ferri and Gianluigi Braschi, Producers",Life Is Beautiful,Nominee,No,No,No
437,1999,Best Picture,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,Nominee,No,No,No
438,1999,Best Picture,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare In Love,Winner,No,No,No
439,1999,Best Picture,"Robert Michael Geisler, John Roberdeau and Grant Hill, Producers",The Thin Red Line,Nominee,No,No,No
440,1999,Writing (Adapted Screenplay),Bill Condon,Gods And Monsters,Winner,No,No,No
441,1999,Writing (Adapted Screenplay),Scott Frank,Out Of Sight,Nominee,No,No,No
442,1999,Writing (Adapted Screenplay),Elaine May,Primary Colors,Nominee,No,No,No
443,1999,Writing (Adapted Screenplay),Scott B. Smith,"Simple Plan, A",Nominee,No,No,No
444,1999,Writing (Adapted Screenplay),Terrence Malick,The Thin Red Line,Nominee,No,No,No
445,1999,Writing (Original Screenplay),"Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty",Bulworth,Nominee,No,No,No
446,1999,Writing (Original Screenplay),"Vincenzo Cerami, Roberto Benigni",Life Is Beautiful,Nominee,No,No,No
447,1999,Writing (Original Screenplay),Robert Rodat,Saving Private Ryan,Nominee,No,No,No
448,1999,Writing (Original Screenplay),"Marc Norman, Tom Stoppard",Shakespeare In Love,Winner,No,No,No
449,1999,Writing (Original Screenplay),Andrew Niccol,The Truman Show,Nominee,No,No,No
450,2000,Actor In A Leading Role,Russell Crowe,The Insider,Nominee,No,No,No
451,2000,Actor In A Leading Role,Richard Farnsworth,The Straight Story,Nominee,No,No,No
452,2000,Actor In A Leading Role,Sean Penn,Sweet And Lowdown,Nominee,No,No,No
453,2000,Actor In A Leading Role,Kevin Spacey,American Beauty,Winner,No,No,No
454,2000,Actor In A Leading Role,Denzel Washington,"Hurricane, The",Nominee,No,No,No
455,2000,Actor In A Supporting Role,Michael Caine,"Cider House Rules, The",Winner,No,No,No
456,2000,Actor In A Supporting Role,Tom Cruise,Magnolia,Nominee,No,No,No
457,2000,Actor In A Supporting Role,Michael Clarke Duncan,"Green Mile, The",Nominee,No,No,No
458,2000,Actor In A Supporting Role,Jude Law,The Talented Mr. Ripley,Nominee,No,No,No
459,2000,Actor In A Supporting Role,Haley Joel Osment,"Sixth Sense, The",Nominee,No,No,No
460,2000,Actress In A Leading Role,Annette Bening,American Beauty,Nominee,No,No,No
461,2000,Actress In A Leading Role,Janet McTeer,Tumbleweeds,Nominee,No,No,No
462,2000,Actress In A Leading Role,Julianne Moore,The End Of The Affair,Nominee,No,No,No
463,2000,Actress In A Leading Role,Meryl Streep,Music Of The Heart,Nominee,No,No,No
464,2000,Actress In A Leading Role,Hilary Swank,Boys Don'T Cry,Winner,No,No,No
465,2000,Actress In A Supporting Role,Toni Collette,"Sixth Sense, The",Nominee,No,No,No
466,2000,Actress In A Supporting Role,Angelina Jolie,"Girl, Interrupted",Winner,No,No,No
467,2000,Actress In A Supporting Role,Catherine Keener,Being John Malkovich,Nominee,No,No,No
468,2000,Actress In A Supporting Role,Samantha Morton,Sweet And Lowdown,Nominee,No,No,No
469,2000,Actress In A Supporting Role,Chloë Sevigny,Boys Don'T Cry,Nominee,No,No,No
470,2000,Directing,Sam Mendes,American Beauty,Winner,No,No,No
471,2000,Directing,Spike Jonze,Being John Malkovich,Nominee,No,No,No
472,2000,Directing,Lasse Hallström,"Cider House Rules, The",Nominee,No,No,No
473,2000,Directing,Michael Mann,The Insider,Nominee,No,No,No
474,2000,Directing,M. Night Shyamalan,"Sixth Sense, The",Nominee,No,No,No
475,2000,International Feature Film,Spain,All About My Mother,Winner,No,No,No
476,2000,International Feature Film,Nepal,Caravan,Nominee,No,No,No
477,2000,International Feature Film,France,East-West,Nominee,No,No,No
478,2000,International Feature Film,United Kingdom,Solomon And Gaenor,Nominee,No,No,No
479,2000,International Feature Film,Sweden,Under The Sun,Nominee,No,No,No
480,2000,Best Picture,"Bruce Cohen and Dan Jinks, Producers",American Beauty,Winner,No,No,No
481,2000,Best Picture,"Richard N. Gladstein, Producer","Cider House Rules, The",Nominee,No,No,No
482,2000,Best Picture,"David Valdes and Frank Darabont, Producers","Green Mile, The",Nominee,No,No,No
483,2000,Best Picture,"Michael Mann and Pieter Jan Brugge, Producers",The Insider,Nominee,No,No,No
484,2000,Best Picture,"Frank Marshall, Kathleen Kennedy and Barry Mendel, Producers","Sixth Sense, The",Nominee,No,No,No
485,2000,Writing (Adapted Screenplay),John Irving,"Cider House Rules, The",Winner,No,No,No
486,2000,Writing (Adapted Screenplay),"Alexander Payne, Jim Taylor",Election,Nominee,No,No,No
487,2000,Writing (Adapted Screenplay),Frank Darabont,"Green Mile, The",Nominee,No,No,No
488,2000,Writing (Adapted Screenplay),"Eric Roth, Michael Mann",The Insider,Nominee,No,No,No
489,2000,Writing (Adapted Screenplay),Anthony Minghella,The Talented Mr. Ripley,Nominee,No,No,No
490,2000,Writing (Original Screenplay),Alan Ball,American Beauty,Winner,No,No,No
491,2000,Writing (Original Screenplay),Charlie Kaufman,Being John Malkovich,Nominee,No,No,No
492,2000,Writing (Original Screenplay),Paul Thomas Anderson,Magnolia,Nominee,No,No,No
493,2000,Writing (Original Screenplay),M. Night Shyamalan,"Sixth Sense, The",Nominee,No,No,No
494,2000,Writing (Original Screenplay),Mike Leigh,Topsy-Turvy,Nominee,No,No,No
495,2001,Actor In A Leading Role,Javier Bardem,Before Night Falls,Nominee,No,No,No
496,2001,Actor In A Leading Role,Russell Crowe,Gladiator,Winner,No,No,No
497,2001,Actor In A Leading Role,Tom Hanks,Cast Away,Nominee,No,No,No
498,2001,Actor In A Leading Role,Ed Harris,Pollock,Nominee,No,No,No
499,2001,Actor In A Leading Role,Geoffrey Rush,Quills,Nominee,No,No,No
500,2001,Actor In A Supporting Role,Jeff Bridges,"Contender, The",Nominee,No,No,No
501,2001,Actor In A Supporting Role,Willem Dafoe,Shadow Of The Vampire,Nominee,No,No,No
502,2001,Actor In A Supporting Role,Benicio Del Toro,Traffic,Winner,No,No,No
503,2001,Actor In A Supporting Role,Albert Finney,Erin Brockovich,Nominee,No,No,No
504,2001,Actor In A Supporting Role,Joaquin Phoenix,Gladiator,Nominee,No,No,No
505,2001,Actress In A Leading Role,Joan Allen,"Contender, The",Nominee,No,No,No
506,2001,Actress In A Leading Role,Juliette Binoche,Chocolat,Nominee,No,No,No
507,2001,Actress In A Leading Role,Ellen Burstyn,Requiem For A Dream,Nominee,No,No,No
508,2001,Actress In A Leading Role,Laura Linney,You Can Count On Me,Nominee,No,No,No
509,2001,Actress In A Leading Role,Julia Roberts,Erin Brockovich,Winner,No,No,No
510,2001,Actress In A Supporting Role,Judi Dench,Chocolat,Nominee,No,No,No
511,2001,Actress In A Supporting Role,Marcia Gay Harden,Pollock,Winner,No,No,No
512,2001,Actress In A Supporting Role,Kate Hudson,Almost Famous,Nominee,No,No,No
513,2001,Actress In A Supporting Role,Frances McDormand,Almost Famous,Nominee,No,No,No
514,2001,Actress In A Supporting Role,Julie Walters,Billy Elliot,Nominee,No,No,No
515,2001,Directing,Stephen Daldry,Billy Elliot,Nominee,No,No,No
516,2001,Directing,Ang Lee,"Crouching Tiger, Hidden Dragon",Nominee,No,No,No
517,2001,Directing,Steven Soderbergh,Erin Brockovich,Nominee,No,No,No
518,2001,Directing,Ridley Scott,Gladiator,Nominee,No,No,No
519,2001,Directing,Steven Soderbergh,Traffic,Winner,No,No,No
520,2001,International Feature Film,Mexico,Amores Perros,Nominee,No,No,No
521,2001,International Feature Film,Taiwan,"Crouching Tiger, Hidden Dragon",Winner,No,No,No
522,2001,International Feature Film,Czech Republic,Divided We Fall,Nominee,No,No,No
523,2001,International Feature Film,Belgium,Everybody Famous!,Nominee,No,No,No
524,2001,International Feature Film,France,The Taste Of Others,Nominee,No,No,No
525,2001,Best Picture,"David Brown, Kit Golden and Leslie Holleran, Producers",Chocolat,Nominee,No,No,No
526,2001,Best Picture,"Bill Kong, Hsu Li Kong and Ang Lee, Producers","Crouching Tiger, Hidden Dragon",Nominee,No,No,No
527,2001,Best Picture,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",Erin Brockovich,Nominee,No,No,No
528,2001,Best Picture,"Douglas Wick, David Franzoni and Branko Lustig, Producers",Gladiator,Winner,No,No,No
529,2001,Best Picture,"Edward Zwick, Marshall Herskovitz and Laura Bickford, Producers",Traffic,Nominee,No,No,No
530,2001,Writing (Adapted Screenplay),Screenplay by Robert Nelson Jacobs,Chocolat,Nominee,No,No,No
531,2001,Writing (Adapted Screenplay),Written by Wang Hui Ling and James Schamus and Tsai Kuo Jung,"Crouching Tiger, Hidden Dragon",Nominee,No,No,No
